Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
248788,172.31.69.28-18.219.9.1-80-51137-6,18.219.9.1,51137,172.31.69.28,80,6,21/02/2018 11:46:22 PM,16478,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.37395314965408,16478.0,0.0,16478.0,16478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,60.68697657482704,60.68697657482704,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
249250,172.31.69.28-18.218.11.51-80-64458-6,18.218.11.51,64458,172.31.69.28,80,6,21/02/2018 11:46:22 PM,13033,2,5,275.0,935.0,275.0,0.0,137.5,194.45436482630055,935.0,0.0,187.0,418.1447117924608,92841.24913680657,537.0981355021868,2172.166666666667,4919.506130361733,12207.0,3.0,12207.0,12207.0,0.0,12207.0,12207.0,13033.0,3258.25,6187.689949946318,12535.0,6.0,0,0,0,0,40,124,153.4566101434819,383.6415253587048,0.0,935.0,151.25,330.98068566868716,109548.21428571428,0,1,0,0,0,0,1,1,2.0,172.85714285714286,137.5,187.0,0,0,0,0,0,0,2,275,5,935,-1,219,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
279143,172.31.69.28-18.216.200.189-80-49588-6,18.216.200.189,49588,172.31.69.28,80,6,21/02/2018 11:47:00 PM,1995,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.5062656641603,1995.0,0.0,1995.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,501.25313283208015,501.25313283208015,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
290093,172.31.69.28-18.216.200.189-80-50142-6,18.216.200.189,50142,172.31.69.28,80,6,21/02/2018 11:47:13 PM,3695,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.2719891745602,3695.0,0.0,3695.0,3695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,270.6359945872801,270.6359945872801,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
295774,172.31.69.28-18.216.24.42-80-50599-6,18.216.24.42,50599,172.31.69.28,80,6,21/02/2018 11:47:21 PM,6184,2,5,314.0,935.0,314.0,0.0,157.0,222.03152929257595,935.0,0.0,187.0,418.1447117924608,201972.8331177232,1131.953428201811,1030.6666666666665,2147.437325433892,5399.0,6.0,5399.0,5399.0,0.0,5399.0,5399.0,6184.0,1546.0,2812.6566326754732,5756.0,6.0,0,0,0,0,40,124,323.4152652005175,808.5381630012938,0.0,935.0,156.125,333.34256832445334,111117.26785714287,0,1,0,0,0,0,1,1,2.0,178.4285714285714,157.0,187.0,0,0,0,0,0,0,2,314,5,935,-1,219,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
322878,172.31.69.28-18.218.229.235-80-51843-6,18.218.229.235,51843,172.31.69.28,80,6,21/02/2018 11:47:54 PM,1127,2,5,314.0,935.0,314.0,0.0,157.0,222.03152929257595,935.0,0.0,187.0,418.1447117924608,1108251.9964507543,6211.180124223602,187.83333333333331,232.07965586553826,591.0,6.0,591.0,591.0,0.0,591.0,591.0,1127.0,281.75,423.59758812659294,905.0,6.0,0,0,0,0,40,124,1774.6228926353147,4436.557231588286,0.0,935.0,156.125,333.34256832445334,111117.26785714287,0,1,0,0,0,0,1,1,2.0,178.4285714285714,157.0,187.0,0,0,0,0,0,0,2,314,5,935,-1,219,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
332817,172.31.69.28-18.218.55.126-80-54941-6,18.218.55.126,54941,172.31.69.28,80,6,21/02/2018 11:48:12 PM,2259,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.3474988933156,2259.0,0.0,2259.0,2259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,442.6737494466578,442.6737494466578,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
340369,172.31.69.28-18.219.5.43-80-56248-6,18.219.5.43,56248,172.31.69.28,80,6,21/02/2018 11:48:31 PM,1596,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.1328320802004,1596.0,0.0,1596.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,626.5664160401002,626.5664160401002,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
341037,172.31.69.28-18.219.32.43-80-56178-6,18.219.32.43,56178,172.31.69.28,80,6,21/02/2018 11:48:33 PM,1980,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.1010101010104,1980.0,0.0,1980.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,505.05050505050514,505.05050505050514,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
348902,172.31.69.28-18.216.200.189-80-54103-6,18.216.200.189,54103,172.31.69.28,80,6,21/02/2018 11:48:52 PM,2185,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.3318077803204,2185.0,0.0,2185.0,2185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,457.6659038901602,457.6659038901602,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
353472,172.31.69.28-18.218.229.235-80-54621-6,18.218.229.235,54621,172.31.69.28,80,6,21/02/2018 11:49:04 PM,8574,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.2633543270352,8574.0,0.0,8574.0,8574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,116.6316771635176,116.6316771635176,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
374621,172.31.69.28-52.14.136.135-80-59345-6,52.14.136.135,59345,172.31.69.28,80,6,21/02/2018 11:49:57 PM,803,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2490.6600249066,803.0,0.0,803.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1245.3300124533,1245.3300124533,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
378510,172.31.69.28-18.219.5.43-80-60060-6,18.219.5.43,60060,172.31.69.28,80,6,21/02/2018 11:50:06 PM,7992,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.25025025025025,7992.0,0.0,7992.0,7992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,125.12512512512512,125.12512512512512,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
392126,172.31.69.28-18.218.229.235-80-58488-6,18.218.229.235,58488,172.31.69.28,80,6,21/02/2018 11:50:40 PM,8906,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.56770716370983,8906.0,0.0,8906.0,8906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,112.28385358185491,112.28385358185491,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
400523,172.31.69.28-18.219.9.1-80-62332-6,18.219.9.1,62332,172.31.69.28,80,6,21/02/2018 11:51:01 PM,5859,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.3551800648575,5859.0,0.0,5859.0,5859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,170.67759003242875,170.67759003242875,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
406760,172.31.69.28-18.219.9.1-80-62956-6,18.219.9.1,62956,172.31.69.28,80,6,21/02/2018 11:51:17 PM,7147,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.8376941374003,7147.0,0.0,7147.0,7147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,139.91884706870016,139.91884706870016,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
414926,172.31.69.28-18.218.55.126-80-63152-6,18.218.55.126,63152,172.31.69.28,80,6,21/02/2018 11:51:37 PM,5552,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.2305475504323,5552.0,0.0,5552.0,5552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,180.11527377521614,180.11527377521614,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
428797,172.31.69.28-18.218.55.126-80-64539-6,18.218.55.126,64539,172.31.69.28,80,6,21/02/2018 11:52:12 PM,425,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4705.882352941177,425.0,0.0,425.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,2352.9411764705883,2352.9411764705883,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
434533,172.31.69.28-18.218.115.60-80-60919-6,18.218.115.60,60919,172.31.69.28,80,6,21/02/2018 11:52:26 PM,7225,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.8166089965398,7225.0,0.0,7225.0,7225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,138.4083044982699,138.4083044982699,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
453030,172.31.69.28-18.219.5.43-80-51138-6,18.219.5.43,51138,172.31.69.28,80,6,21/02/2018 11:53:13 PM,25230,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2707094728498,25230.0,0.0,25230.0,25230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,39.6353547364249,39.6353547364249,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
453811,172.31.69.28-18.218.11.51-80-64585-6,18.218.11.51,64585,172.31.69.28,80,6,21/02/2018 11:53:15 PM,6503,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.5503613716746,6503.0,0.0,6503.0,6503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,153.7751806858373,153.7751806858373,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
455718,172.31.69.28-18.218.229.235-80-64850-6,18.218.229.235,64850,172.31.69.28,80,6,21/02/2018 11:53:19 PM,7378,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.07617240444563,7378.0,0.0,7378.0,7378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,135.53808620222281,135.53808620222281,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
474229,172.31.69.28-18.219.9.1-80-53330-6,18.219.9.1,53330,172.31.69.28,80,6,21/02/2018 11:54:06 PM,5386,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.3330857779428,5386.0,0.0,5386.0,5386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,185.6665428889714,185.6665428889714,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
476030,172.31.69.28-18.219.32.43-80-53296-6,18.219.32.43,53296,172.31.69.28,80,6,21/02/2018 11:54:10 PM,3337,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.3407252022772,3337.0,0.0,3337.0,3337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,299.6703626011386,299.6703626011386,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
485085,172.31.69.28-18.216.200.189-80-51352-6,18.216.200.189,51352,172.31.69.28,80,6,21/02/2018 11:54:33 PM,19170,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.32968179447052,19170.0,0.0,19170.0,19170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,52.16484089723527,52.16484089723527,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
485456,172.31.69.28-18.218.115.60-80-49626-6,18.218.115.60,49626,172.31.69.28,80,6,21/02/2018 11:54:34 PM,5431,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.2563063892469,5431.0,0.0,5431.0,5431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,184.12815319462345,184.12815319462345,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
489156,172.31.69.28-18.218.55.126-80-54197-6,18.218.55.126,54197,172.31.69.28,80,6,21/02/2018 11:54:43 PM,2742,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.3946024799417,2742.0,0.0,2742.0,2742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,364.69730123997084,364.69730123997084,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
504619,172.31.69.28-18.216.200.189-80-53308-6,18.216.200.189,53308,172.31.69.28,80,6,21/02/2018 11:55:22 PM,12363,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.77303243549298,12363.0,0.0,12363.0,12363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,80.88651621774649,80.88651621774649,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
521687,172.31.69.28-18.219.9.1-80-58083-6,18.219.9.1,58083,172.31.69.28,80,6,21/02/2018 11:56:04 PM,3482,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.3825387708214,3482.0,0.0,3482.0,3482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,287.1912693854107,287.1912693854107,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
524606,172.31.69.28-18.218.11.51-80-55294-6,18.218.11.51,55294,172.31.69.28,80,6,21/02/2018 11:56:12 PM,406,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4926.1083743842355,406.0,0.0,406.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,2463.0541871921178,2463.0541871921178,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
530342,172.31.69.28-18.218.11.51-80-55869-6,18.218.11.51,55869,172.31.69.28,80,6,21/02/2018 11:56:26 PM,14940,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.86880856760374,14940.0,0.0,14940.0,14940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,66.93440428380187,66.93440428380187,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
559609,172.31.69.28-18.219.5.43-80-61804-6,18.219.5.43,61804,172.31.69.28,80,6,21/02/2018 11:57:40 PM,2637,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.4376185058777,2637.0,0.0,2637.0,2637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,379.21880925293885,379.21880925293885,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
616113,172.31.69.28-18.218.55.126-80-50456-6,18.218.55.126,50456,172.31.69.28,80,6,22/02/2018 12:00:07 AM,15672,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.61613067891784,15672.0,0.0,15672.0,15672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,63.80806533945889,63.80806533945889,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
616868,172.31.69.28-18.218.115.60-80-62922-6,18.218.115.60,62922,172.31.69.28,80,6,22/02/2018 12:00:09 AM,17308,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5535012710885,17308.0,0.0,17308.0,17308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,57.77675063554425,57.77675063554425,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
617369,172.31.69.28-18.218.55.126-80-50578-6,18.218.55.126,50578,172.31.69.28,80,6,22/02/2018 12:00:11 AM,2665,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.46904315197,2665.0,0.0,2665.0,2665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,375.234521575985,375.234521575985,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
643572,172.31.69.28-52.14.136.135-80-53329-6,52.14.136.135,53329,172.31.69.28,80,6,22/02/2018 12:01:24 AM,1121,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.121320249777,1121.0,0.0,1121.0,1121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,892.0606601248885,892.0606601248885,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
665337,172.31.69.28-18.218.55.126-80-55359-6,18.218.55.126,55359,172.31.69.28,80,6,22/02/2018 12:02:26 AM,2380,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.3361344537815,2380.0,0.0,2380.0,2380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,420.16806722689074,420.16806722689074,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
674270,172.31.69.28-18.218.115.60-80-52288-6,18.218.115.60,52288,172.31.69.28,80,6,22/02/2018 12:02:51 AM,1870,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.51871657754,1870.0,0.0,1870.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,534.75935828877,534.75935828877,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
679713,172.31.69.28-18.218.11.51-80-54683-6,18.218.11.51,54683,172.31.69.28,80,6,22/02/2018 12:03:06 AM,1934,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.1261633919341,1934.0,0.0,1934.0,1934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,517.0630816959671,517.0630816959671,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
